lat,lon,time,spatial_ref,crs,PDSI,aet,def,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws,year,month,zone
11.312500000000014,-74.27083333333333,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-74.27083333333333,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-74.27083333333333,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-74.27083333333333,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-74.27083333333333,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-74.27083333333333,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-74.27083333333333,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-74.27083333333333,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-74.27083333333333,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-74.27083333333333,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-74.27083333333333,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-74.27083333333333,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-74.22916666666666,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-74.22916666666666,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-74.22916666666666,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-74.22916666666666,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-74.22916666666666,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-74.22916666666666,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-74.22916666666666,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-74.22916666666666,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-74.22916666666666,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-74.22916666666666,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-74.22916666666666,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-74.22916666666666,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-74.1875,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-74.1875,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-74.1875,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-74.1875,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-74.1875,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-74.1875,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-74.1875,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-74.1875,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-74.1875,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-74.1875,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-74.1875,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-74.1875,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-74.14583333333333,2019-01-01,0,0,-0.6999999999999957,19.700000000000003,134.8,154.5,0.30000000000000004,0.0,72.0,239.4,0.0,31.099999999999994,21.400000000000006,2.552,1.0,5.0,2019,1,SIERRA
11.312500000000014,-74.14583333333333,2019-02-01,0,0,-0.7999999999999972,13.3,141.6,154.9,1.0,0.1,59.6,261.0,0.0,31.599999999999994,22.0,2.591,1.07,5.7,2019,2,SIERRA
11.312500000000014,-74.14583333333333,2019-03-01,0,0,-0.6999999999999957,9.200000000000001,163.20000000000002,172.4,0.6000000000000001,0.0,51.0,261.2,0.0,31.80000000000001,22.200000000000003,2.677,1.03,5.7,2019,3,SIERRA
11.312500000000014,-74.14583333333333,2019-04-01,0,0,-1.2999999999999972,14.5,160.60000000000002,175.10000000000002,8.6,0.4,44.6,255.60000000000002,0.0,32.900000000000006,23.700000000000003,2.83,1.16,5.9,2019,4,SIERRA
11.312500000000014,-74.14583333333333,2019-05-01,0,0,-1.7999999999999972,37.1,115.7,152.8,33.9,1.7000000000000002,39.7,223.0,0.0,32.80000000000001,24.10000000000001,3.0020000000000002,1.01,4.3,2019,5,SIERRA
11.312500000000014,-74.14583333333333,2019-06-01,0,0,-2.799999999999997,19.200000000000003,141.3,160.5,16.1,0.8,35.800000000000004,234.10000000000002,0.0,33.099999999999994,24.400000000000006,3.0340000000000003,1.05,5.6000000000000005,2019,6,SIERRA
11.312500000000014,-74.14583333333333,2019-07-01,0,0,-3.1000000000000014,9.700000000000001,158.10000000000002,167.8,6.800000000000001,0.30000000000000004,32.6,250.9,0.0,32.69999999999999,23.5,2.9050000000000002,1.04,4.8,2019,7,SIERRA
11.312500000000014,-74.14583333333333,2019-08-01,0,0,-3.6000000000000014,37.9,130.1,168.0,37.1,1.9000000000000001,29.900000000000002,261.1,0.0,33.0,24.200000000000003,3.033,1.01,4.3,2019,8,SIERRA
11.312500000000014,-74.14583333333333,2019-09-01,0,0,-4.100000000000001,57.0,95.4,152.4,57.6,2.9000000000000004,27.700000000000003,253.3,0.0,32.80000000000001,24.10000000000001,3.061,0.9500000000000001,3.4,2019,9,SIERRA
11.312500000000014,-74.14583333333333,2019-10-01,0,0,-4.899999999999999,85.2,59.900000000000006,145.1,87.7,4.4,25.700000000000003,226.4,0.0,32.19999999999999,23.799999999999997,3.017,0.88,4.2,2019,10,SIERRA
11.312500000000014,-74.14583333333333,2019-11-01,0,0,-5.799999999999997,8.3,134.5,142.8,7.0,0.30000000000000004,24.1,235.3,0.0,32.099999999999994,23.5,2.993,0.87,5.0,2019,11,SIERRA
11.312500000000014,-74.14583333333333,2019-12-01,0,0,-5.899999999999999,5.2,131.0,136.20000000000002,3.9000000000000004,0.2,22.6,220.3,0.0,32.599999999999994,23.0,2.922,0.96,3.3000000000000003,2019,12,SIERRA
11.312500000000014,-74.10416666666666,2019-01-01,0,0,-1.0,28.6,126.4,155.0,0.4,0.0,84.4,237.70000000000002,0.0,31.19999999999999,21.400000000000006,2.5460000000000003,1.02,5.0,2019,1,SIERRA
11.312500000000014,-74.10416666666666,2019-02-01,0,0,-1.0,17.2,137.5,154.70000000000002,0.8,0.0,68.0,259.1,0.0,31.69999999999999,22.0,2.59,1.09,5.6000000000000005,2019,2,SIERRA
11.312500000000014,-74.10416666666666,2019-03-01,0,0,-1.0,11.9,160.5,172.4,1.1,0.1,57.1,260.0,0.0,31.900000000000006,22.200000000000003,2.677,1.04,5.6000000000000005,2019,3,SIERRA
11.312500000000014,-74.10416666666666,2019-04-01,0,0,-1.6000000000000014,20.1,153.9,174.0,13.0,0.6000000000000001,49.400000000000006,253.0,0.0,32.900000000000006,23.700000000000003,2.826,1.16,5.8,2019,4,SIERRA
11.312500000000014,-74.10416666666666,2019-05-01,0,0,-2.0,44.1,109.30000000000001,153.4,40.300000000000004,2.0,43.5,223.3,0.0,32.900000000000006,24.0,2.998,1.02,4.3,2019,5,SIERRA
11.312500000000014,-74.10416666666666,2019-06-01,0,0,-3.0,25.200000000000003,135.1,160.3,21.700000000000003,1.1,38.900000000000006,233.60000000000002,0.0,33.19999999999999,24.299999999999997,3.031,1.05,5.5,2019,6,SIERRA
11.312500000000014,-74.10416666666666,2019-07-01,0,0,-3.299999999999997,13.3,154.70000000000002,168.0,10.100000000000001,0.5,35.2,250.20000000000002,0.0,32.80000000000001,23.5,2.9010000000000002,1.05,4.7,2019,7,SIERRA
11.312500000000014,-74.10416666666666,2019-08-01,0,0,-3.6999999999999957,43.1,125.10000000000001,168.20000000000002,42.2,2.1,32.2,261.0,0.0,33.099999999999994,24.10000000000001,3.024,1.03,4.2,2019,8,SIERRA
11.312500000000014,-74.10416666666666,2019-09-01,0,0,-4.100000000000001,66.60000000000001,85.5,152.1,67.4,3.4000000000000004,29.6,252.60000000000002,0.0,32.900000000000006,24.0,3.056,0.96,3.3000000000000003,2019,9,SIERRA
11.312500000000014,-74.10416666666666,2019-10-01,0,0,-4.699999999999996,107.0,37.7,144.70000000000002,110.30000000000001,5.5,27.5,226.4,0.0,32.19999999999999,23.700000000000003,3.017,0.87,4.2,2019,10,SIERRA
11.312500000000014,-74.10416666666666,2019-11-01,0,0,-5.600000000000001,9.700000000000001,132.4,142.1,8.200000000000001,0.4,25.6,232.9,0.0,32.19999999999999,23.400000000000006,2.989,0.87,4.9,2019,11,SIERRA
11.312500000000014,-74.10416666666666,2019-12-01,0,0,-5.799999999999997,7.4,128.20000000000002,135.6,6.1000000000000005,0.30000000000000004,24.0,218.70000000000002,0.0,32.599999999999994,22.900000000000006,2.914,0.96,3.3000000000000003,2019,12,SIERRA
11.312500000000014,-74.0625,2019-01-01,0,0,-1.2999999999999972,36.1,114.4,150.5,1.1,0.1,92.7,233.70000000000002,0.0,30.80000000000001,20.900000000000006,2.494,0.98,4.9,2019,1,SIERRA
11.312500000000014,-74.0625,2019-02-01,0,0,-1.3999999999999986,19.8,131.8,151.6,0.6000000000000001,0.0,73.5,256.7,0.0,31.400000000000006,21.400000000000006,2.537,1.05,5.6000000000000005,2019,2,SIERRA
11.312500000000014,-74.0625,2019-03-01,0,0,-1.5,16.6,150.0,166.60000000000002,4.4,0.2,61.1,254.4,0.0,31.5,21.700000000000003,2.629,1.0,5.5,2019,3,SIERRA
11.312500000000014,-74.0625,2019-04-01,0,0,-2.0,23.3,147.0,170.3,15.4,0.8,52.400000000000006,252.20000000000002,0.0,32.599999999999994,23.10000000000001,2.773,1.12,5.7,2019,4,SIERRA
11.312500000000014,-74.0625,2019-05-01,0,0,-2.299999999999997,58.1,91.60000000000001,149.70000000000002,54.400000000000006,2.7,46.0,222.10000000000002,0.0,32.5,23.5,2.943,0.97,4.2,2019,5,SIERRA
11.312500000000014,-74.0625,2019-06-01,0,0,-3.1999999999999957,31.0,125.60000000000001,156.60000000000002,27.400000000000002,1.4000000000000001,41.0,233.10000000000002,0.0,32.80000000000001,23.900000000000006,2.976,1.02,5.3,2019,6,SIERRA
11.312500000000014,-74.0625,2019-07-01,0,0,-3.6000000000000014,27.8,136.8,164.60000000000002,25.0,1.3,37.0,247.8,0.0,32.5,23.0,2.843,1.03,4.6000000000000005,2019,7,SIERRA
11.312500000000014,-74.0625,2019-08-01,0,0,-3.8999999999999986,44.800000000000004,120.0,164.8,43.7,2.2,33.7,260.40000000000003,0.0,32.69999999999999,23.60000000000001,2.965,0.99,4.1,2019,8,SIERRA
11.312500000000014,-74.0625,2019-09-01,0,0,-4.100000000000001,73.4,75.9,149.3,74.4,3.7,31.0,251.9,0.0,32.5,23.60000000000001,3.0,0.92,3.2,2019,9,SIERRA
11.312500000000014,-74.0625,2019-10-01,0,0,-4.600000000000001,116.0,24.900000000000002,140.9,120.0,6.0,28.900000000000002,225.3,0.0,31.80000000000001,23.200000000000003,2.968,0.8200000000000001,4.1,2019,10,SIERRA
11.312500000000014,-74.0625,2019-11-01,0,0,-5.399999999999999,13.0,125.30000000000001,138.3,11.600000000000001,0.6000000000000001,26.900000000000002,231.20000000000002,0.0,31.80000000000001,23.0,2.9330000000000003,0.84,4.7,2019,11,SIERRA
11.312500000000014,-74.0625,2019-12-01,0,0,-5.600000000000001,12.0,119.60000000000001,131.6,10.8,0.5,25.200000000000003,213.70000000000002,0.0,32.30000000000001,22.400000000000006,2.856,0.9400000000000001,3.2,2019,12,SIERRA
11.312500000000014,-74.02083333333333,2019-01-01,0,0,-1.7999999999999972,48.900000000000006,94.4,143.3,2.4000000000000004,0.1,116.7,230.0,0.0,29.80000000000001,19.900000000000006,2.373,0.9,4.8,2019,1,SIERRA
11.312500000000014,-74.02083333333333,2019-02-01,0,0,-2.1000000000000014,33.1,110.30000000000001,143.4,4.2,0.2,87.60000000000001,253.0,0.0,30.400000000000006,20.299999999999997,2.418,0.96,5.4,2019,2,SIERRA
11.312500000000014,-74.02083333333333,2019-03-01,0,0,-2.299999999999997,21.5,135.8,157.3,4.800000000000001,0.2,70.60000000000001,247.9,0.0,30.599999999999994,20.60000000000001,2.511,0.91,5.3,2019,3,SIERRA
11.312500000000014,-74.02083333333333,2019-04-01,0,0,-2.6999999999999957,27.8,133.0,160.8,17.400000000000002,0.9,59.400000000000006,249.20000000000002,0.0,31.599999999999994,21.900000000000006,2.6470000000000002,1.01,5.5,2019,4,SIERRA
11.312500000000014,-74.02083333333333,2019-05-01,0,0,-2.8999999999999986,65.9,76.5,142.4,60.900000000000006,3.0,51.300000000000004,218.9,0.0,31.599999999999994,22.299999999999997,2.813,0.88,4.1,2019,5,SIERRA
11.312500000000014,-74.02083333333333,2019-06-01,0,0,-3.6999999999999957,39.2,109.30000000000001,148.5,34.9,1.7000000000000002,45.2,231.70000000000002,0.0,31.80000000000001,22.799999999999997,2.844,0.91,5.1000000000000005,2019,6,SIERRA
11.312500000000014,-74.02083333333333,2019-07-01,0,0,-4.0,28.0,129.8,157.8,24.5,1.2000000000000002,40.5,244.5,0.0,31.69999999999999,21.900000000000006,2.71,0.96,4.4,2019,7,SIERRA
11.312500000000014,-74.02083333333333,2019-08-01,0,0,-4.299999999999997,50.1,108.4,158.5,48.7,2.4000000000000004,36.6,258.0,0.0,31.900000000000006,22.5,2.83,0.92,3.9,2019,8,SIERRA
11.312500000000014,-74.02083333333333,2019-09-01,0,0,-4.399999999999999,104.2,40.1,144.3,106.4,5.300000000000001,33.5,250.70000000000002,0.0,31.599999999999994,22.60000000000001,2.87,0.84,3.1,2019,9,SIERRA
11.312500000000014,-74.02083333333333,2019-10-01,0,0,-4.799999999999997,129.8,4.2,134.0,136.20000000000002,6.800000000000001,33.1,223.5,0.0,30.80000000000001,22.10000000000001,2.844,0.72,4.0,2019,10,SIERRA
11.312500000000014,-74.02083333333333,2019-11-01,0,0,-5.5,17.8,113.0,130.8,16.0,0.8,30.5,230.0,0.0,30.80000000000001,21.900000000000006,2.805,0.75,4.4,2019,11,SIERRA
11.312500000000014,-74.02083333333333,2019-12-01,0,0,-5.699999999999996,22.3,102.10000000000001,124.4,21.1,1.1,28.3,207.4,0.0,31.400000000000006,21.299999999999997,2.726,0.86,3.1,2019,12,SIERRA
11.312500000000014,-73.97916666666666,2019-01-01,0,0,-1.8999999999999986,45.2,97.5,142.70000000000002,3.3000000000000003,0.2,105.5,226.5,0.0,30.099999999999994,20.0,2.412,0.91,4.8,2019,1,SIERRA
11.312500000000014,-73.97916666666666,2019-02-01,0,0,-2.1000000000000014,28.5,114.5,143.0,4.9,0.2,81.60000000000001,247.9,0.0,30.69999999999999,20.5,2.456,0.98,5.4,2019,2,SIERRA
11.312500000000014,-73.97916666666666,2019-03-01,0,0,-2.299999999999997,23.1,135.4,158.5,8.9,0.4,66.9,247.4,0.0,30.900000000000006,20.799999999999997,2.5540000000000003,0.92,5.4,2019,3,SIERRA
11.312500000000014,-73.97916666666666,2019-04-01,0,0,-2.6999999999999957,24.400000000000002,138.1,162.5,15.100000000000001,0.8,56.900000000000006,249.5,0.0,31.900000000000006,22.200000000000003,2.689,1.03,5.5,2019,4,SIERRA
11.312500000000014,-73.97916666666666,2019-05-01,0,0,-2.8999999999999986,62.300000000000004,79.80000000000001,142.1,57.900000000000006,2.9000000000000004,49.5,217.4,0.0,31.80000000000001,22.5,2.856,0.88,4.1,2019,5,SIERRA
11.312500000000014,-73.97916666666666,2019-06-01,0,0,-3.6999999999999957,35.300000000000004,111.9,147.20000000000002,31.200000000000003,1.6,43.900000000000006,227.5,0.0,32.0,23.0,2.8890000000000002,0.91,5.1000000000000005,2019,6,SIERRA
11.312500000000014,-73.97916666666666,2019-07-01,0,0,-3.8999999999999986,26.700000000000003,130.4,157.10000000000002,23.400000000000002,1.2000000000000002,39.5,242.0,0.0,31.900000000000006,22.10000000000001,2.7520000000000002,0.96,4.4,2019,7,SIERRA
11.312500000000014,-73.97916666666666,2019-08-01,0,0,-4.100000000000001,48.900000000000006,109.5,158.4,47.7,2.4000000000000004,35.9,256.2,0.0,32.19999999999999,22.700000000000003,2.872,0.93,3.8000000000000003,2019,8,SIERRA
11.312500000000014,-73.97916666666666,2019-09-01,0,0,-4.199999999999996,102.30000000000001,42.900000000000006,145.20000000000002,104.5,5.2,32.9,250.4,0.0,31.900000000000006,22.799999999999997,2.908,0.86,3.1,2019,9,SIERRA
11.312500000000014,-73.97916666666666,2019-10-01,0,0,-4.600000000000001,130.0,4.0,134.0,136.5,6.800000000000001,32.5,223.20000000000002,0.0,31.0,22.299999999999997,2.8890000000000002,0.72,4.0,2019,10,SIERRA
11.312500000000014,-73.97916666666666,2019-11-01,0,0,-5.299999999999997,18.1,113.9,132.0,16.5,0.8,30.1,229.60000000000002,0.0,31.099999999999994,22.200000000000003,2.846,0.77,4.4,2019,11,SIERRA
11.312500000000014,-73.97916666666666,2019-12-01,0,0,-5.399999999999999,25.900000000000002,98.10000000000001,124.0,25.0,1.3,28.0,204.8,0.0,31.599999999999994,21.5,2.763,0.86,3.1,2019,12,SIERRA
11.312500000000014,-73.9375,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-73.9375,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-73.9375,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-73.9375,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-73.9375,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-73.9375,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-73.9375,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-73.9375,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-73.9375,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-73.9375,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-73.9375,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-73.9375,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-73.89583333333333,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-73.89583333333333,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-73.89583333333333,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-73.89583333333333,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-73.89583333333333,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-73.89583333333333,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-73.89583333333333,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-73.89583333333333,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-73.89583333333333,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-73.89583333333333,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-73.89583333333333,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-73.89583333333333,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-73.85416666666666,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-73.85416666666666,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-73.85416666666666,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-73.85416666666666,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-73.85416666666666,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-73.85416666666666,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-73.85416666666666,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-73.85416666666666,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-73.85416666666666,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-73.85416666666666,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-73.85416666666666,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-73.85416666666666,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-73.8125,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-73.8125,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-73.8125,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-73.8125,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-73.8125,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-73.8125,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-73.8125,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-73.8125,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-73.8125,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-73.8125,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-73.8125,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-73.8125,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-73.77083333333333,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-73.77083333333333,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-73.77083333333333,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-73.77083333333333,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-73.77083333333333,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-73.77083333333333,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-73.77083333333333,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-73.77083333333333,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-73.77083333333333,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-73.77083333333333,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-73.77083333333333,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-73.77083333333333,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-73.72916666666666,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-73.72916666666666,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-73.72916666666666,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-73.72916666666666,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-73.72916666666666,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-73.72916666666666,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-73.72916666666666,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-73.72916666666666,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-73.72916666666666,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-73.72916666666666,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-73.72916666666666,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-73.72916666666666,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-73.6875,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-73.6875,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-73.6875,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-73.6875,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-73.6875,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-73.6875,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-73.6875,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-73.6875,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-73.6875,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-73.6875,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-73.6875,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-73.6875,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-73.64583333333333,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
11.312500000000014,-73.64583333333333,2019-02-01,0,0,,,,,,,,,,,,,,,2019,2,SIERRA
11.312500000000014,-73.64583333333333,2019-03-01,0,0,,,,,,,,,,,,,,,2019,3,SIERRA
11.312500000000014,-73.64583333333333,2019-04-01,0,0,,,,,,,,,,,,,,,2019,4,SIERRA
11.312500000000014,-73.64583333333333,2019-05-01,0,0,,,,,,,,,,,,,,,2019,5,SIERRA
11.312500000000014,-73.64583333333333,2019-06-01,0,0,,,,,,,,,,,,,,,2019,6,SIERRA
11.312500000000014,-73.64583333333333,2019-07-01,0,0,,,,,,,,,,,,,,,2019,7,SIERRA
11.312500000000014,-73.64583333333333,2019-08-01,0,0,,,,,,,,,,,,,,,2019,8,SIERRA
11.312500000000014,-73.64583333333333,2019-09-01,0,0,,,,,,,,,,,,,,,2019,9,SIERRA
11.312500000000014,-73.64583333333333,2019-10-01,0,0,,,,,,,,,,,,,,,2019,10,SIERRA
11.312500000000014,-73.64583333333333,2019-11-01,0,0,,,,,,,,,,,,,,,2019,11,SIERRA
11.312500000000014,-73.64583333333333,2019-12-01,0,0,,,,,,,,,,,,,,,2019,12,SIERRA
11.312500000000014,-73.60416666666666,2019-01-01,0,0,,,,,,,,,,,,,,,2019,1,SIERRA
